"","Generation","Crosses","Treatment","Exposure","Sample","Sex","Sugar.Weight","Glucose","Trehalose","Glycogen","Fat.Weight","TAG","Fitness","X"
"423","F3","MhPc","HSD","Maternal",1,"male",2.64,7.029331696,13.67779911,20.03060117,2.67,32.71191032,NA,NA
"424","F3","MhPc","HSD","Maternal",2,"male",2.57,7.887218045,10.70021967,17.94829889,2.64,25.48561674,NA,NA
"425","F3","MhPc","HSD","Maternal",3,"male",2.41,11.39591596,11.95843958,14.37086832,2.74,32.59346695,NA,NA
"426","F3","MhPc","HSD","Maternal",4,"male",2.5,8.884498846,8.102356564,20.29373498,2.42,17.62312296,NA,NA
"427","F3","MhPc","HSD","Maternal",5,"male",2.35,5.923117304,10.80362937,16.41519892,2.59,12.93679354,NA,NA
"428","F3","MhPc","HSD","Maternal",6,"male",2.43,7.253611486,11.52234594,14.29852257,2.55,20.89791622,NA,NA
"429","F3","MhPc","HSD","Maternal",7,"male",2.6,8.367591523,10.910363,12.72744105,2.46,29.37415853,NA,NA
"430","F3","MhPc","HSD","Maternal",8,"male",2.43,8.225867892,12.10354643,18.15836832,2.5,12.79407468,NA,NA
"431","F3","MhPc","HSD","Maternal",9,"male",2.63,7.7664862,11.19795252,20.05609035,2.65,18.6197783,NA,NA
"432","F3","MhPc","HSD","Maternal",10,"male",2.47,8.268126236,9.415478657,15.12788573,2.62,33.54986388,NA,NA
"433","F3","MhPc","HSD","Maternal",11,"male",2.87,7.285799714,10.4748082,14.67136527,2.56,15.7126359,NA,NA
"434","F3","MhPc","HSD","Maternal",12,"male",2.59,6.203476191,10.35728415,12.75055956,2.55,14.11182908,NA,NA
"435","F3","MhPc","HSD","Maternal",13,"male",2.51,6.903195248,14.95007497,8.857707189,2.49,39.77054701,NA,NA
"436","F3","MhPc","HSD","Maternal",14,"male",2.35,8.370369382,17.96365936,6.81151199,2.43,10.20481514,NA,NA
"437","F3","MhPc","HSD","Maternal",15,"male",2.64,6.551302171,18.11806545,24.5950025,2.45,16.04691218,NA,NA
"438","F3","MhPc","HSD","Maternal",16,"male",2.42,7.067400053,12.2583566,14.8733478,2.6,16.13050361,NA,NA
"439","F3","MhPc","HSD","Maternal",17,"male",2.57,7.39664972,20.6310809,19.63542751,2.47,9.225431494,NA,NA
"440","F3","MhPc","HSD","Maternal",18,"male",3.42,6.331916245,15.31654555,16.86903333,2.61,27.88780754,NA,NA
"441","F3","MhPc","HSD","Maternal",19,"male",2.36,7.380972084,14.75362889,10.18422479,2.84,22.71835417,NA,NA
"442","F3","MhPc","HSD","Maternal",20,"male",2.54,7.805121392,9.832467999,10.92028819,2.3,16.44529181,NA,NA
"443","F3","MhPc","HSD","Maternal",21,"male",2.46,8.733320979,17.78763317,11.94474088,2.35,16.2239424,NA,NA
"444","F3","MhPc","HSD","Maternal",22,"male",2.22,6.891893252,16.00462357,11.55146322,2.4,37.25953722,NA,NA
"445","F3","MhPc","HSD","Maternal",23,"male",2.6,8.770659506,15.44952248,8.127601173,2.65,30.87951254,NA,NA
"446","F3","MhPc","HSD","Maternal",24,"male",2.52,6.382895226,10.97727199,10.28118666,2.36,13.55441953,NA,NA
"447","F3","MhPc","HSD","Maternal",25,"male",2.46,6.935767777,10.53726327,7.278335876,2.57,18.84293115,NA,NA
"448","F3","MhPc","HSD","Maternal",26,"male",2.57,7.425125554,10.7006861,9.092556126,2.58,22.07011111,NA,NA
"449","F3","MhPc","HSD","Maternal",27,"male",2.35,6.893393778,8.293269776,7.632297921,2.32,55.64958424,NA,NA
"450","F3","MhPc","HSD","Maternal",28,"male",2.64,7.266904725,12.75517707,13.91877792,2.42,21.90500604,NA,NA
"451","F3","MhPc","HSD","Maternal",29,"male",2.44,6.488191169,13.77727336,10.12940176,2.5,19.98903954,NA,NA
"452","F3","MhPc","HSD","Maternal",30,"male",2.42,7.696177062,22.18616681,15.95684321,2.67,17.73379404,NA,NA
"453","F3","McPh","HSD","Paternal",1,"male",2.73,11.17580999,8.363606344,7.757497992,2.61,22.00345189,NA,NA
"454","F3","McPh","HSD","Paternal",2,"male",2.64,8.844845388,9.320902439,16.48728334,2.51,21.47491653,NA,NA
"455","F3","McPh","HSD","Paternal",3,"male",2.5,7.480035374,9.495004832,18.49323221,2.55,22.62040633,NA,NA
"456","F3","McPh","HSD","Paternal",4,"male",2.59,9.657364456,7.414965067,14.1939788,2.72,34.72753731,NA,NA
"457","F3","McPh","HSD","Paternal",5,"male",2.53,10.15506483,7.224414158,10.25790124,2.59,25.85270537,NA,NA
"458","F3","McPh","HSD","Paternal",6,"male",2.55,7.037258515,10.84835661,13.55136209,2.52,30.91716302,NA,NA
"459","F3","McPh","HSD","Paternal",7,"male",2.46,6.845767916,14.11305241,12.61445574,2.58,32.25721666,NA,NA
"460","F3","McPh","HSD","Paternal",8,"male",2.64,8.562421309,9.198659963,11.97508532,3.32,34.27739427,NA,NA
"461","F3","McPh","HSD","Paternal",9,"male",2.34,7.265102188,6.121108603,17.442668,2.4,21.58407755,NA,NA
"462","F3","McPh","HSD","Paternal",10,"male",2.6,7.617728532,4.787922223,16.01731597,2.61,27.22708184,NA,NA
"463","F3","McPh","HSD","Paternal",11,"male",2.66,10.8964381,5.513914483,15.29591035,2.62,48.28717731,NA,NA
"464","F3","McPh","HSD","Paternal",12,"male",2.5,6.897062465,8.681832259,16.92592474,2.66,16.15531844,NA,NA
"465","F3","McPh","HSD","Paternal",13,"male",2.5,10.36933208,19.03902691,11.45279321,2.44,25.45103053,NA,NA
"466","F3","McPh","HSD","Paternal",14,"male",2.58,6.205083142,14.79816861,10.16793874,2.65,28.21342447,NA,NA
"467","F3","McPh","HSD","Paternal",15,"male",2.61,9.509157254,17.29708862,19.87885731,2.42,16.98016383,NA,NA
"468","F3","McPh","HSD","Paternal",16,"male",2.82,6.923221061,17.36241507,9.6080813,2.59,34.08263659,NA,NA
"469","F3","McPh","HSD","Paternal",17,"male",2.55,9.125073243,19.70584662,15.73129446,2.5,15.65783488,NA,NA
"470","F3","McPh","HSD","Paternal",18,"male",2.38,6.574846761,16.97830748,13.3274111,2.6,21.38224401,NA,NA
"471","F3","McPh","HSD","Paternal",19,"male",2.48,8.501088702,19.47386513,19.86520625,2.62,24.74858046,NA,NA
"472","F3","McPh","HSD","Paternal",20,"male",2.51,6.413095761,16.59484341,11.39947723,2.68,29.18537918,NA,NA
"473","F3","McPh","HSD","Paternal",21,"male",2.6,7.815042231,16.18134008,18.23787104,2.44,31.06890425,NA,NA
"474","F3","McPh","HSD","Paternal",22,"male",2.67,8.280688033,17.47787294,15.48294427,2.58,19.49087464,NA,NA
"475","F3","McPh","HSD","Paternal",23,"male",2.63,8.429005846,15.89713999,13.02858156,2.56,30.85833103,NA,NA
"476","F3","McPh","HSD","Paternal",24,"male",2.55,7.923534556,17.73500151,23.23896348,2.49,25.98293683,NA,NA
"477","F3","McPh","HSD","Paternal",25,"male",2.57,9.050546448,13.01488967,24.53767142,2.38,22.19954297,NA,NA
"478","F3","McPh","HSD","Paternal",26,"male",2.5,8.280632411,12.29336482,21.23636909,2.32,14.36881147,NA,NA
"479","F3","McPh","HSD","Paternal",27,"male",2.51,6.98633037,30.66444448,26.20983148,2.69,17.62166656,NA,NA
"480","F3","McPh","HSD","Paternal",28,"male",2.57,7.97082495,14.27188772,21.54142906,2.53,15.30072924,NA,NA
"481","F3","McPh","HSD","Paternal",29,"male",2.27,3.602351785,17.39699444,14.52601465,2.71,18.10920766,NA,NA
"482","F3","McPh","HSD","Paternal",30,"male",2.51,6.969059868,14.67066919,15.58662065,2.6,28.94543779,NA,NA
"483","F3","MhPh","HSD","Both",1,"male",2.53,8.799059504,8.216448934,10.6837897,2.56,31.02052526,NA,NA
"484","F3","MhPh","HSD","Both",2,"male",2.62,8.799903327,11.1301908,20.15529634,2.77,29.49895123,NA,NA
"485","F3","MhPh","HSD","Both",3,"male",2.56,8.803696445,13.09546064,15.84770638,2.52,31.5513916,NA,NA
"486","F3","MhPh","HSD","Both",4,"male",2.47,7.072294732,11.04174237,16.39531808,2.41,18.08711449,NA,NA
"487","F3","MhPh","HSD","Both",5,"male",2.42,7.61249367,10.82418072,15.43118695,2.54,22.03531592,NA,NA
"488","F3","MhPh","HSD","Both",6,"male",2.4,7.343779959,11.08484568,12.27852745,2.36,30.62566204,NA,NA
"489","F3","MhPh","HSD","Both",7,"male",2.45,6.898260043,5.532390512,12.88004184,2.55,21.92174812,NA,NA
"490","F3","MhPh","HSD","Both",8,"male",2.43,9.573705838,6.353545953,20.24991452,2.54,27.09253648,NA,NA
"491","F3","MhPh","HSD","Both",9,"male",2.43,9.765613073,8.605175528,17.41533243,2.57,18.32812295,NA,NA
"492","F3","MhPh","HSD","Both",10,"male",2.37,4.597577866,13.47884631,14.99038483,2.54,19.52544278,NA,NA
"493","F3","MhPh","HSD","Both",11,"male",2.69,9.034555558,11.64896647,21.9722569,2.4,31.62094253,NA,NA
"494","F3","MhPh","HSD","Both",12,"male",2.64,11.15174666,9.035180072,25.73186672,2.38,24.72595737,NA,NA
"495","F3","MhPh","HSD","Both",13,"male",2.44,8.762865359,17.3398408,18.70811283,2.43,79.98749354,NA,NA
"496","F3","MhPh","HSD","Both",14,"male",2.64,6.414015804,34.12627077,16.73324795,2.55,28.48287337,NA,NA
"497","F3","MhPh","HSD","Both",15,"male",2.5,9.616225833,21.03743934,13.45129153,2.51,32.01837729,NA,NA
"498","F3","MhPh","HSD","Both",16,"male",2.54,6.620160532,13.74644415,8.553771948,2.54,24.08286937,NA,NA
"499","F3","MhPh","HSD","Both",17,"male",2.63,10.82615585,16.90771013,11.06492723,2.48,19.29153787,NA,NA
"500","F3","MhPh","HSD","Both",18,"male",2.73,8.684903244,15.65197581,6.23945573,2.62,7.548306512,NA,NA
"501","F3","MhPh","HSD","Both",19,"male",2.63,7.973886628,23.10209215,9.465106417,2.68,8.688772402,NA,NA
"502","F3","MhPh","HSD","Both",20,"male",2.46,7.450130172,11.43548848,11.14282007,2.4,10.9538928,NA,NA
"503","F3","MhPh","HSD","Both",21,"male",2.47,7.06651966,20.15176763,7.168210141,2.51,27.12168454,NA,NA
"504","F3","MhPh","HSD","Both",22,"male",2.62,4.672006102,9.866139844,2.451032361,2.24,16.60468036,NA,NA
"505","F3","MhPh","HSD","Both",23,"male",2.47,7.311982534,16.90278826,11.88220719,2.47,9.439088263,NA,NA
"506","F3","MhPh","HSD","Both",24,"male",2.45,7.702707213,16.49795326,6.064740899,2.26,28.97864425,NA,NA
"507","F3","MhPh","HSD","Both",25,"male",2.53,8.060897563,12.25216152,9.906514754,2.67,26.84871222,NA,NA
"508","F3","MhPh","HSD","Both",26,"male",2.6,4.679267001,8.906442548,17.56815835,2.64,31.12135122,NA,NA
"509","F3","MhPh","HSD","Both",27,"male",2.45,7.841531543,13.76654151,17.02827609,2.82,11.69788003,NA,NA
"510","F3","MhPh","HSD","Both",28,"male",2.46,7.682610784,10.96289761,15.79353938,2.47,12.18549446,NA,NA
"511","F3","MhPh","HSD","Both",29,"male",2.53,4.583539095,8.714873916,16.17639309,2.16,10.80847886,NA,NA
"512","F3","MhPh","HSD","Both",30,"male",2.59,4.878035381,16.58031958,22.61764131,2.61,9.049944691,NA,NA
"513","F3","McPc","CD","Both",1,"female",3.72,10.69929549,11.18451816,19.28623098,3.34,32.41773611,484,NA
"514","F3","McPc","CD","Both",2,"female",2.88,7.681937539,18.54177983,13.63245378,3.68,40.59876273,234,NA
"515","F3","McPc","CD","Both",3,"female",4.24,9.962696057,13.24742707,15.65596649,3.37,41.65997212,203,NA
"516","F3","McPc","CD","Both",4,"female",3.71,10.76471074,16.99431158,12.15604488,3.83,32.45093224,246,NA
"517","F3","McPc","CD","Both",5,"female",3.46,11.89843196,16.9776733,23.7253003,3.67,40.59097497,293,NA
"518","F3","McPc","CD","Both",6,"female",3.87,14.07852914,14.27499977,34.83655508,3.51,33.51455605,239,NA
"519","F3","McPc","CD","Both",7,"female",3.33,14.53981276,26.4914972,36.73227851,3.67,30.17900157,288,NA
"520","F3","McPc","CD","Both",8,"female",3.5,11.49245372,14.67642534,17.81143129,3.95,59.66306967,381,NA
"521","F3","McPc","CD","Both",9,"female",2.7,11.64448984,14.47907048,19.75794918,3.84,34.37280518,404,NA
"522","F3","McPc","CD","Both",10,"female",4,10.82632033,17.75937939,21.25849293,3.75,32.47043515,196,NA
"523","F3","McPc","CD","Both",11,"female",3.69,11.52696012,9.251454446,22.52236498,3.72,28.48715646,211,NA
"524","F3","McPc","CD","Both",12,"female",3.83,11.58062332,9.766866529,14.91562644,3.49,24.79924152,171,NA
"525","F3","McPc","CD","Both",13,"female",3.82,11.91210621,10.59790224,26.31888619,3.59,30.58234369,193,NA
"526","F3","McPc","CD","Both",14,"female",3.99,13.14388434,18.15834738,39.79638614,3.8,29.98305711,225,NA
"527","F3","McPc","CD","Both",15,"female",3.6,9.887743963,14.10912806,19.25414795,3.76,37.48760637,350,NA
"528","F3","McPc","CD","Both",16,"female",3.68,10.66092536,14.83375694,29.47920708,3.38,30.57021456,652,NA
"529","F3","McPc","CD","Both",17,"female",3.66,10.77778351,17.46134879,37.04087323,3.66,39.27501756,402,NA
"530","F3","McPc","CD","Both",18,"female",3.65,9.439803167,18.52241347,9.125851589,3.68,41.1570401,371,NA
"531","F3","McPc","CD","Both",19,"female",3.72,13.50228914,15.43468817,29.69629237,3.53,32.06504167,454,NA
"532","F3","McPc","CD","Both",20,"female",3.95,8.406152456,8.626121225,16.08284125,3.82,42.0212369,237,NA
"533","F3","McPc","CD","Both",21,"female",3.82,13.37952096,11.86523547,37.80623211,4.1,51.78471618,438,NA
"534","F3","McPc","CD","Both",22,"female",3.68,10.54530741,17.74252299,42.09198951,3.51,43.63153879,462,NA
"535","F3","McPc","CD","Both",23,"female",3.68,10.06959214,11.327263,27.72470516,3.46,43.85295173,330,NA
"536","F3","McPc","CD","Both",24,"female",3.77,12.62416486,11.23094812,50.66798839,3.22,23.53602285,385,NA
"537","F3","McPc","CD","Both",25,"female",3.76,11.03430928,17.70334871,24.4014742,3.49,32.63865573,328,NA
"538","F3","McPc","CD","Both",26,"female",3.72,9.162656283,14.94014244,21.74474788,3.93,42.62151904,NA,NA
"539","F3","McPc","CD","Both",27,"female",3.84,10.74598861,19.09768862,32.41123989,3.64,32.86397753,NA,NA
"540","F3","McPc","CD","Both",28,"female",3.86,9.155863165,16.64817966,16.90968249,4.04,39.04071841,NA,NA
"541","F3","McPc","CD","Both",29,"female",3.43,8.966989482,12.91413708,11.6896573,3.63,26.88733127,NA,NA
"542","F3","McPc","CD","Both",30,"female",3.48,9.764780421,13.98913437,17.17704655,3.1,36.32356226,NA,NA
"543","F3","MhPc","HSD","Maternal",1,"female",3.55,8.296980921,13.87982584,21.28910131,3.48,29.08271977,492,NA
"544","F3","MhPc","HSD","Maternal",2,"female",3.48,9.503211868,13.90819329,15.19066568,3.86,66.26561026,472,NA
"545","F3","MhPc","HSD","Maternal",3,"female",3.78,11.22499429,10.69817254,26.3013215,3.4,32.9825578,265,NA
"546","F3","MhPc","HSD","Maternal",4,"female",3.7,14.15944052,11.06500514,23.75572073,3.73,37.7409243,290,NA
"547","F3","MhPc","HSD","Maternal",5,"female",3.56,9.70579955,16.26822642,23.05822731,3.67,27.38025819,353,NA
"548","F3","MhPc","HSD","Maternal",6,"female",3.86,12.04511046,17.78525637,22.39933398,3.52,27.04775097,384,NA
"549","F3","MhPc","HSD","Maternal",7,"female",3.41,12.83839285,12.85317462,10.98878242,3.66,45.39126621,810,NA
"550","F3","MhPc","HSD","Maternal",8,"female",3.19,9.694826814,14.9003862,10.75507094,3.22,36.16866122,474,NA
"551","F3","MhPc","HSD","Maternal",9,"female",3.62,11.47212991,16.74012411,19.5564152,3.45,42.74880868,411,NA
"552","F3","MhPc","HSD","Maternal",10,"female",3.82,13.07620774,14.65032961,24.24459863,3.75,43.28890566,319,NA
"553","F3","MhPc","HSD","Maternal",11,"female",3.93,13.43608213,11.56792931,15.5518022,3.66,22.22585707,460,NA
"554","F3","MhPc","HSD","Maternal",12,"female",3.86,11.83636447,10.5327591,12.22588374,3.19,38.28332673,515,NA
"555","F3","MhPc","HSD","Maternal",13,"female",3.92,12.29984655,13.70812344,34.94431747,4.03,56.74152352,383,NA
"556","F3","MhPc","HSD","Maternal",14,"female",3.86,12.00599218,11.75599204,32.72905687,3.43,54.09394021,274,NA
"557","F3","MhPc","HSD","Maternal",15,"female",3.76,10.93076761,15.76005523,29.02784347,3.41,35.83051008,339,NA
"558","F3","MhPc","HSD","Maternal",16,"female",3.93,12.71209943,17.96318792,34.09005239,3.56,26.08963376,217,NA
"559","F3","MhPc","HSD","Maternal",17,"female",3.87,10.44240677,18.3823904,22.97221255,3.61,28.49514034,567,NA
"560","F3","MhPc","HSD","Maternal",18,"female",3.87,13.09277829,17.45416119,11.63470398,3.46,27.20454672,544,NA
"561","F3","MhPc","HSD","Maternal",19,"female",3.75,12.18528517,15.74390756,19.20179377,3.42,37.55868552,111,NA
"562","F3","MhPc","HSD","Maternal",20,"female",3.63,9.72545346,12.39799169,16.87594182,3.79,27.66398507,140,NA
"563","F3","MhPc","HSD","Maternal",21,"female",3.61,10.61285113,13.57947237,20.55916455,3.46,20.52334639,219,NA
"564","F3","MhPc","HSD","Maternal",22,"female",3.58,7.280265803,7.186932922,14.34833145,3.66,43.97007422,817,NA
"565","F3","MhPc","HSD","Maternal",23,"female",3.8,9.069516719,13.19309002,20.31981494,3.62,24.65776266,253,NA
"566","F3","MhPc","HSD","Maternal",24,"female",4.25,8.304033412,8.311188217,13.00308184,3.67,13.2348119,329,NA
"567","F3","MhPc","HSD","Maternal",25,"female",3.74,9.580111684,14.7279505,12.99843451,3.2,10.08318265,409,NA
"568","F3","MhPc","HSD","Maternal",26,"female",3.66,12.13590264,18.21977078,33.24495702,3.46,23.16254326,NA,NA
"569","F3","MhPc","HSD","Maternal",27,"female",3.39,7.373737374,12.77927298,19.4587497,3.1,33.24644172,NA,NA
"570","F3","MhPc","HSD","Maternal",28,"female",3.98,7.807677211,19.83807712,24.23752432,3.47,42.46836721,NA,NA
"571","F3","MhPc","HSD","Maternal",29,"female",3.7,10.32733412,24.79796344,29.69968807,4.16,33.50035166,NA,NA
"572","F3","MhPc","HSD","Maternal",30,"female",3.44,9.26558812,19.49339052,23.39815562,3.47,13.54204125,NA,NA
"573","F3","McPh","HSD","Paternal",1,"female",3.89,11.20443606,11.78736269,13.39963002,3.84,23.58444132,550,NA
"574","F3","McPh","HSD","Paternal",2,"female",3.77,11.88539758,13.26833203,17.76863884,3.63,28.49144348,549,NA
"575","F3","McPh","HSD","Paternal",3,"female",3.81,11.65198591,11.96706384,20.93900333,3.71,13.84805958,343,NA
"576","F3","McPh","HSD","Paternal",4,"female",3.19,8.8329475,8.435644772,18.42363905,3.52,20.45835208,212,NA
"577","F3","McPh","HSD","Paternal",5,"female",4,12.98276165,19.37973168,22.08944273,3.52,19.50031106,196,NA
"578","F3","McPh","HSD","Paternal",6,"female",3.82,11.21616701,13.2965503,15.44800628,3.45,10.35868985,284,NA
"579","F3","McPh","HSD","Paternal",7,"female",3.99,10.09369158,14.99492948,10.28445968,3.79,19.70719363,439,NA
"580","F3","McPh","HSD","Paternal",8,"female",3.72,10.34020131,14.28857493,12.33186346,3.4,16.76551238,600,NA
"581","F3","McPh","HSD","Paternal",9,"female",3.67,10.43767837,9.745427113,14.45638943,3.71,29.29833477,619,NA
"582","F3","McPh","HSD","Paternal",10,"female",3.79,11.78155082,15.8615671,22.25958723,3.65,42.69831365,412,NA
"583","F3","McPh","HSD","Paternal",11,"female",3.71,10.21029212,14.86692815,11.75055639,3.94,22.89196509,252,NA
"584","F3","McPh","HSD","Paternal",12,"female",3.54,12.14191981,14.1269028,10.83105316,3.53,9.533727389,366,NA
"585","F3","McPh","HSD","Paternal",13,"female",3.85,10.59251056,9.486049334,14.88871681,3.79,21.84950244,236,NA
"586","F3","McPh","HSD","Paternal",14,"female",3.48,11.63236721,17.82389574,22.15916804,3.09,12.69664015,367,NA
"587","F3","McPh","HSD","Paternal",15,"female",3.44,11.5912129,11.50672662,21.93687954,3.89,26.59444652,244,NA
"588","F3","McPh","HSD","Paternal",16,"female",3.56,9.635915155,11.90402521,20.97781266,3.74,21.66935008,575,NA
"589","F3","McPh","HSD","Paternal",17,"female",3.7,9.097343491,12.72095601,15.49695731,3.47,22.39012387,617,NA
"590","F3","McPh","HSD","Paternal",18,"female",3.66,9.13503683,9.590326533,23.44658336,3.89,27.78730169,298,NA
"591","F3","McPh","HSD","Paternal",19,"female",3.66,6.816826962,19.05751427,27.11276206,3.08,20.36680106,272,NA
"592","F3","McPh","HSD","Paternal",20,"female",3.73,8.685555006,11.66312988,18.97273888,3.46,22.46768382,387,NA
"593","F3","McPh","HSD","Paternal",21,"female",3.75,12.69004328,11.08395602,25.0049751,3.57,33.43855895,660,NA
"594","F3","McPh","HSD","Paternal",22,"female",3.81,6.307151867,18.28094164,35.45436368,3.61,25.09757825,326,NA
"595","F3","McPh","HSD","Paternal",23,"female",3.79,7.171488676,16.65365623,18.55797074,3.36,35.17385515,355,NA
"596","F3","McPh","HSD","Paternal",24,"female",3.22,10.1240654,14.48968803,23.36543037,3.43,20.15089017,174,NA
"597","F3","McPh","HSD","Paternal",25,"female",3.97,10.70707071,23.78599876,13.45015204,3.59,22.76632056,215,NA
"598","F3","McPh","HSD","Paternal",26,"female",3.48,8.249341716,8.444903842,10.5032082,3.57,30.52582446,NA,NA
"599","F3","McPh","HSD","Paternal",27,"female",3.82,13.14726861,14.67602132,22.57299424,3.57,22.64930415,NA,NA
"600","F3","McPh","HSD","Paternal",28,"female",3.62,9.879896526,13.56727532,12.13309049,3.67,25.40795159,NA,NA
"601","F3","McPh","HSD","Paternal",29,"female",3.47,11.10265774,17.82015718,13.62533949,3.28,26.74183128,NA,NA
"602","F3","McPh","HSD","Paternal",30,"female",3.63,9.944296127,14.75013041,10.15143349,3.26,28.08172917,NA,NA
"603","F3","MhPh","HSD","Both",1,"female",3.78,14.23815555,10.46755181,28.29379473,3.32,24.33759712,99,NA
"604","F3","MhPh","HSD","Both",2,"female",3.7,9.91480611,10.83396943,21.20723607,2.95,27.11649972,628,NA
"605","F3","MhPh","HSD","Both",3,"female",3.97,13.18538963,16.54987329,32.13550009,3.58,22.84111676,201,NA
"606","F3","MhPh","HSD","Both",4,"female",3.53,9.538880022,13.26433807,15.28712417,3.46,30.96282139,197,NA
"607","F3","MhPh","HSD","Both",5,"female",3.86,13.18499106,19.4240347,18.78605369,3.63,24.12399707,251,NA
"608","F3","MhPh","HSD","Both",6,"female",3.52,13.40967894,14.93359385,20.31698193,3.97,20.57689165,236,NA
"609","F3","MhPh","HSD","Both",7,"female",3.82,15.35997803,20.96374687,34.78286939,3.85,41.3074384,406,NA
"610","F3","MhPh","HSD","Both",8,"female",3.61,15.50957402,11.7265341,26.78799453,3.81,39.35190314,214,NA
"611","F3","MhPh","HSD","Both",9,"female",3.65,9.704545954,13.32562631,18.23471159,3.92,33.62799516,226,NA
"612","F3","MhPh","HSD","Both",10,"female",3.68,10.21637834,17.67455533,18.80177363,3.84,25.15164005,223,NA
"613","F3","MhPh","HSD","Both",11,"female",3.8,14.21003581,11.95206272,27.54869314,3.75,26.29673111,336,NA
"614","F3","MhPh","HSD","Both",12,"female",3.67,14.07231581,15.41440883,22.16548827,3.44,24.24263748,400,NA
"615","F3","MhPh","HSD","Both",13,"female",3.64,12.17442248,13.90506249,17.06210527,3.55,34.89521379,275,NA
"616","F3","MhPh","HSD","Both",14,"female",3.72,13.1297559,18.08356781,32.5813997,3.37,38.5789368,451,NA
"617","F3","MhPh","HSD","Both",15,"female",3.41,8.340133046,8.984272561,12.34209391,3.71,27.75680181,141,NA
"618","F3","MhPh","HSD","Both",16,"female",3.83,9.862460089,12.17276873,12.36077018,3.56,32.66883989,248,NA
"619","F3","MhPh","HSD","Both",17,"female",3.73,11.27138097,11.66922443,23.063989,3.22,25.24480903,236,NA
"620","F3","MhPh","HSD","Both",18,"female",3.82,11.2525844,10.77452884,14.81371172,3.75,61.04513078,175,NA
"621","F3","MhPh","HSD","Both",19,"female",3.55,12.31435245,14.84290806,15.38228653,3.73,21.32683565,335,NA
"622","F3","MhPh","HSD","Both",20,"female",3.48,7.906391881,20.1655531,19.56375278,3.84,20.80516154,264,NA
"623","F3","MhPh","HSD","Both",21,"female",3.64,6.765626824,12.17475523,14.27613174,3.59,26.38712041,685,NA
"624","F3","MhPh","HSD","Both",22,"female",3.88,7.392295788,10.93035378,17.45355639,3.94,34.26469817,561,NA
"625","F3","MhPh","HSD","Both",23,"female",3.44,7.94098673,11.79026706,9.417898224,3.62,30.69949456,264,NA
"626","F3","MhPh","HSD","Both",24,"female",3.34,10.40468065,13.7006282,16.88049481,3.84,22.83563924,393,NA
"627","F3","MhPh","HSD","Both",25,"female",3.49,11.53100029,15.60718659,12.06806774,3.51,22.87485349,251,NA
"628","F3","MhPh","HSD","Both",26,"female",3.92,8.842718057,10.83218677,6.578153359,3.38,19.27020815,NA,NA
"629","F3","MhPh","HSD","Both",27,"female",3.14,8.580714494,15.89056154,13.56232941,3.71,13.40834185,NA,NA
"630","F3","MhPh","HSD","Both",28,"female",3.65,9.533295922,14.67113866,14.97269411,3.29,16.75491022,NA,NA
"631","F3","MhPh","HSD","Both",29,"female",3.82,7.19500998,19.24357739,15.53831994,3.94,17.8188372,NA,NA
"632","F3","MhPh","HSD","Both",30,"female",3.87,9.341811193,21.89425347,26.6983096,3.56,38.5681538,NA,NA
